,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes
134,Thu Dec 21 2023,8:00p,Indiana Pacers,103,Memphis Grizzlies,116,Box Score,,18160.0,2:14,FedEx Forum,
135,Thu Dec 21 2023,8:00p,Orlando Magic,114,Milwaukee Bucks,118,Box Score,,17928.0,2:25,Fiserv Forum,
136,Thu Dec 21 2023,8:00p,Los Angeles Clippers,115,Oklahoma City Thunder,134,Box Score,,18203.0,2:08,Paycom Center,
137,Thu Dec 21 2023,9:00p,Los Angeles Lakers,111,Minnesota Timberwolves,118,Box Score,,18024.0,2:17,Target Center,
138,Thu Dec 21 2023,10:00p,Washington Wizards,118,Portland Trail Blazers,117,Box Score,,18690.0,2:23,Moda Center,
139,Fri Dec 22 2023,7:00p,Toronto Raptors,111,Philadelphia 76ers,121,Box Score,,20230.0,2:13,Wells Fargo Center,
140,Fri Dec 22 2023,7:30p,Denver Nuggets,122,Brooklyn Nets,117,Box Score,,17732.0,2:17,Barclays Center,
141,Fri Dec 22 2023,8:00p,Dallas Mavericks,96,Houston Rockets,122,Box Score,,18055.0,2:09,Toyota Center,
142,Fri Dec 22 2023,8:00p,Atlanta Hawks,113,Miami Heat,122,Box Score,,20029.0,2:19,Kaseya Center,
143,Fri Dec 22 2023,10:00p,Washington Wizards,118,Golden State Warriors,129,Box Score,,18064.0,2:16,Chase Center,
144,Fri Dec 22 2023,10:00p,Phoenix Suns,105,Sacramento Kings,120,Box Score,,17794.0,2:18,Golden 1 Center,
145,Sat Dec 23 2023,12:30p,Milwaukee Bucks,130,New York Knicks,111,Box Score,,19812.0,2:11,Madison Square Garden (IV),
146,Sat Dec 23 2023,3:30p,Boston Celtics,145,Los Angeles Clippers,108,Box Score,,19370.0,2:09,Crypto.com Arena,
147,Sat Dec 23 2023,7:00p,Denver Nuggets,102,Charlotte Hornets,95,Box Score,,19165.0,2:09,Spectrum Center,
148,Sat Dec 23 2023,7:00p,Orlando Magic,117,Indiana Pacers,110,Box Score,,17274.0,2:20,Gainbridge Fieldhouse,
149,Sat Dec 23 2023,7:00p,Houston Rockets,106,New Orleans Pelicans,104,Box Score,,17399.0,2:26,Smoothie King Center,
150,Sat Dec 23 2023,7:30p,Memphis Grizzlies,125,Atlanta Hawks,119,Box Score,,17632.0,2:18,State Farm Arena,
151,Sat Dec 23 2023,7:30p,Detroit Pistons,115,Brooklyn Nets,126,Box Score,,17732.0,2:20,Barclays Center,
152,Sat Dec 23 2023,7:30p,Utah Jazz,126,Toronto Raptors,119,Box Score,,19420.0,2:06,Scotiabank Arena,
153,Sat Dec 23 2023,8:00p,Cleveland Cavaliers,109,Chicago Bulls,95,Box Score,,19583.0,2:07,United Center,
154,Sat Dec 23 2023,8:00p,Los Angeles Lakers,129,Oklahoma City Thunder,120,Box Score,,18203.0,2:08,Paycom Center,
155,Sat Dec 23 2023,8:30p,San Antonio Spurs,119,Dallas Mavericks,144,Box Score,,20409.0,2:07,American Airlines Center,
156,Sat Dec 23 2023,8:30p,Portland Trail Blazers,106,Golden State Warriors,126,Box Score,,18064.0,2:10,Chase Center,
157,Sat Dec 23 2023,10:00p,Minnesota Timberwolves,110,Sacramento Kings,98,Box Score,,17983.0,2:05,Golden 1 Center,
158,Mon Dec 25 2023,12:00p,Milwaukee Bucks,122,New York Knicks,129,Box Score,,19812.0,2:23,Madison Square Garden (IV),
159,Mon Dec 25 2023,2:30p,Golden State Warriors,114,Denver Nuggets,120,Box Score,,19811.0,2:27,Ball Arena,
160,Mon Dec 25 2023,5:00p,Boston Celtics,126,Los Angeles Lakers,115,Box Score,,18997.0,2:17,Crypto.com Arena,
161,Mon Dec 25 2023,8:00p,Philadelphia 76ers,113,Miami Heat,119,Box Score,,20162.0,2:24,Kaseya Center,
162,Mon Dec 25 2023,10:30p,Dallas Mavericks,128,Phoenix Suns,114,Box Score,,17071.0,2:26,Footprint Center,
163,Tue Dec 26 2023,7:00p,Brooklyn Nets,118,Detroit Pistons,112,Box Score,,19811.0,2:27,Little Caesars Arena,
164,Tue Dec 26 2023,7:00p,Orlando Magic,127,Washington Wizards,119,Box Score,,16293.0,2:20,Capital One Arena,
165,Tue Dec 26 2023,8:00p,Atlanta Hawks,113,Chicago Bulls,118,Box Score,,21420.0,2:18,United Center,
166,Tue Dec 26 2023,8:00p,Indiana Pacers,123,Houston Rockets,117,Box Score,,18055.0,2:16,Toyota Center,
167,Tue Dec 26 2023,8:00p,Memphis Grizzlies,116,New Orleans Pelicans,115,Box Score,OT,18538.0,2:51,Smoothie King Center,
168,Tue Dec 26 2023,8:00p,Minnesota Timberwolves,106,Oklahoma City Thunder,129,Box Score,,18203.0,2:14,Paycom Center,
169,Tue Dec 26 2023,8:00p,Utah Jazz,130,San Antonio Spurs,118,Box Score,,18579.0,2:16,Frost Bank Center,
170,Tue Dec 26 2023,10:00p,Sacramento Kings,113,Portland Trail Blazers,130,Box Score,,18585.0,2:06,Moda Center,
171,Tue Dec 26 2023,10:30p,Charlotte Hornets,104,Los Angeles Clippers,113,Box Score,,19370.0,2:06,Crypto.com Arena,
172,Wed Dec 27 2023,7:00p,Philadelphia 76ers,112,Orlando Magic,92,Box Score,,19179.0,2:15,Kia Center,
173,Wed Dec 27 2023,7:00p,Toronto Raptors,132,Washington Wizards,102,Box Score,,15437.0,2:06,Capital One Arena,
174,Wed Dec 27 2023,7:30p,Milwaukee Bucks,144,Brooklyn Nets,122,Box Score,,18199.0,2:16,Barclays Center,
175,Wed Dec 27 2023,8:00p,Phoenix Suns,129,Houston Rockets,113,Box Score,,18055.0,2:14,Toyota Center,
176,Wed Dec 27 2023,8:00p,New York Knicks,120,Oklahoma City Thunder,129,Box Score,,18203.0,2:16,Paycom Center,
177,Wed Dec 27 2023,8:30p,Cleveland Cavaliers,113,Dallas Mavericks,110,Box Score,,20377.0,2:15,American Airlines Center,
178,Thu Dec 28 2023,7:30p,Detroit Pistons,122,Boston Celtics,128,Box Score,OT,19156.0,2:31,TD Garden,
179,Thu Dec 28 2023,8:00p,Indiana Pacers,120,Chicago Bulls,104,Box Score,,21568.0,2:13,United Center,
180,Thu Dec 28 2023,8:00p,Dallas Mavericks,110,Minnesota Timberwolves,118,Box Score,,18024.0,2:24,Target Center,
181,Thu Dec 28 2023,8:00p,Utah Jazz,105,New Orleans Pelicans,112,Box Score,,17753.0,2:07,Smoothie King Center,
182,Thu Dec 28 2023,9:00p,Memphis Grizzlies,105,Denver Nuggets,142,Box Score,,19733.0,2:06,Ball Arena,
183,Thu Dec 28 2023,10:00p,Miami Heat,114,Golden State Warriors,102,Box Score,,18064.0,2:18,Chase Center,
184,Thu Dec 28 2023,10:00p,San Antonio Spurs,118,Portland Trail Blazers,105,Box Score,,19335.0,2:15,Moda Center,
185,Thu Dec 28 2023,10:30p,Charlotte Hornets,112,Los Angeles Lakers,133,Box Score,,18997.0,2:03,Crypto.com Arena,
186,Fri Dec 29 2023,7:00p,New York Knicks,108,Orlando Magic,117,Box Score,,19587.0,2:31,Kia Center,
187,Fri Dec 29 2023,7:00p,Brooklyn Nets,104,Washington Wizards,110,Box Score,,16825.0,2:04,Capital One Arena,
188,Fri Dec 29 2023,7:30p,Sacramento Kings,117,Atlanta Hawks,110,Box Score,,18305.0,2:08,State Farm Arena,
189,Fri Dec 29 2023,7:30p,Toronto Raptors,118,Boston Celtics,120,Box Score,,19156.0,2:14,TD Garden,
190,Fri Dec 29 2023,7:30p,Milwaukee Bucks,119,Cleveland Cavaliers,111,Box Score,,19432.0,2:16,Rocket Mortgage Fieldhouse,
191,Fri Dec 29 2023,8:00p,Philadelphia 76ers,131,Houston Rockets,127,Box Score,,18055.0,2:17,Toyota Center,
192,Fri Dec 29 2023,9:00p,Oklahoma City Thunder,119,Denver Nuggets,93,Box Score,,19808.0,2:05,Ball Arena,
193,Fri Dec 29 2023,9:00p,Charlotte Hornets,119,Phoenix Suns,133,Box Score,,17071.0,2:10,Footprint Center,
194,Fri Dec 29 2023,10:00p,San Antonio Spurs,128,Portland Trail Blazers,134,Box Score,,18861.0,2:13,Moda Center,
195,Fri Dec 29 2023,10:30p,Memphis Grizzlies,106,Los Angeles Clippers,117,Box Score,,19370.0,2:15,Crypto.com Arena,
196,Sat Dec 30 2023,5:00p,Miami Heat,109,Utah Jazz,117,Box Score,,18206.0,2:18,Delta Center,
197,Sat Dec 30 2023,6:00p,Toronto Raptors,127,Detroit Pistons,129,Box Score,,18411.0,2:25,Little Caesars Arena,
198,Sat Dec 30 2023,7:00p,New York Knicks,126,Indiana Pacers,140,Box Score,,17274.0,2:14,Gainbridge Fieldhouse,
199,Sat Dec 30 2023,8:00p,Philadelphia 76ers,92,Chicago Bulls,105,Box Score,,21648.0,2:10,United Center,
200,Sat Dec 30 2023,8:00p,Los Angeles Lakers,106,Minnesota Timberwolves,108,Box Score,,18024.0,2:29,Target Center,
201,Sat Dec 30 2023,8:30p,Dallas Mavericks,132,Golden State Warriors,122,Box Score,,18064.0,2:13,Chase Center,
202,Sun Dec 31 2023,3:00p,Atlanta Hawks,130,Washington Wizards,126,Box Score,,17042.0,2:18,Capital One Arena,
203,Sun Dec 31 2023,7:00p,Los Angeles Lakers,109,New Orleans Pelicans,129,Box Score,,18434.0,2:07,Smoothie King Center,
204,Sun Dec 31 2023,7:00p,Brooklyn Nets,108,Oklahoma City Thunder,124,Box Score,,18203.0,2:19,Paycom Center,
205,Sun Dec 31 2023,7:00p,Boston Celtics,134,San Antonio Spurs,101,Box Score,,18886.0,1:57,Frost Bank Center,
206,Sun Dec 31 2023,8:00p,Sacramento Kings,123,Memphis Grizzlies,92,Box Score,,17794.0,2:06,FedEx Forum,
207,Sun Dec 31 2023,8:00p,Orlando Magic,107,Phoenix Suns,112,Box Score,,17071.0,2:06,Footprint Center,
0,Mon Jan 1 2024,3:00p,Minnesota Timberwolves,106,New York Knicks,112,Box Score,,19812.0,2:28,Madison Square Garden (IV),
1,Mon Jan 1 2024,7:30p,Cleveland Cavaliers,121,Toronto Raptors,124,Box Score,,19800.0,2:28,Scotiabank Arena,
2,Mon Jan 1 2024,8:00p,Detroit Pistons,113,Houston Rockets,136,Box Score,,18055.0,2:06,Toyota Center,
3,Mon Jan 1 2024,8:00p,Indiana Pacers,122,Milwaukee Bucks,113,Box Score,,17922.0,2:22,Fiserv Forum,
4,Mon Jan 1 2024,9:00p,Charlotte Hornets,93,Denver Nuggets,111,Box Score,,19625.0,2:01,Ball Arena,
5,Mon Jan 1 2024,9:00p,Portland Trail Blazers,88,Phoenix Suns,109,Box Score,,17071.0,2:12,Footprint Center,
6,Mon Jan 1 2024,9:00p,Dallas Mavericks,90,Utah Jazz,127,Box Score,,18206.0,2:05,Delta Center,
7,Mon Jan 1 2024,10:30p,Miami Heat,104,Los Angeles Clippers,121,Box Score,,19370.0,2:10,Crypto.com Arena,
8,Tue Jan 2 2024,7:00p,Chicago Bulls,97,Philadelphia 76ers,110,Box Score,,19772.0,2:17,Wells Fargo Center,
9,Tue Jan 2 2024,8:00p,San Antonio Spurs,98,Memphis Grizzlies,106,Box Score,,17794.0,2:21,FedEx Forum,
10,Tue Jan 2 2024,8:00p,Brooklyn Nets,85,New Orleans Pelicans,112,Box Score,,16253.0,1:56,Smoothie King Center,
11,Tue Jan 2 2024,8:00p,Boston Celtics,123,Oklahoma City Thunder,127,Box Score,,18203.0,2:16,Paycom Center,
12,Tue Jan 2 2024,10:00p,Orlando Magic,115,Golden State Warriors,121,Box Score,,18064.0,2:33,Chase Center,
13,Tue Jan 2 2024,10:00p,Charlotte Hornets,111,Sacramento Kings,104,Box Score,,17832.0,2:10,Golden 1 Center,
14,Wed Jan 3 2024,7:00p,Washington Wizards,101,Cleveland Cavaliers,140,Box Score,,19432.0,1:57,Rocket Mortgage Fieldhouse,
15,Wed Jan 3 2024,7:00p,Milwaukee Bucks,130,Indiana Pacers,142,Box Score,,17274.0,2:35,Gainbridge Fieldhouse,
16,Wed Jan 3 2024,7:30p,Oklahoma City Thunder,138,Atlanta Hawks,141,Box Score,,17770.0,2:27,State Farm Arena,
17,Wed Jan 3 2024,8:00p,Brooklyn Nets,101,Houston Rockets,112,Box Score,,16563.0,2:15,Toyota Center,
18,Wed Jan 3 2024,8:00p,Toronto Raptors,116,Memphis Grizzlies,111,Box Score,,16385.0,2:13,FedEx Forum,
19,Wed Jan 3 2024,8:00p,New Orleans Pelicans,117,Minnesota Timberwolves,106,Box Score,,18024.0,2:11,Target Center,
20,Wed Jan 3 2024,8:30p,Portland Trail Blazers,97,Dallas Mavericks,126,Box Score,,20077.0,2:22,American Airlines Center,
21,Wed Jan 3 2024,8:30p,Chicago Bulls,100,New York Knicks,116,Box Score,,19812.0,2:13,Madison Square Garden (IV),
22,Wed Jan 3 2024,9:00p,Los Angeles Clippers,131,Phoenix Suns,122,Box Score,,17071.0,2:28,Footprint Center,
23,Wed Jan 3 2024,9:00p,Detroit Pistons,148,Utah Jazz,154,Box Score,OT,18206.0,2:43,Delta Center,
24,Wed Jan 3 2024,10:00p,Miami Heat,110,Los Angeles Lakers,96,Box Score,,18997.0,2:14,Crypto.com Arena,
25,Wed Jan 3 2024,10:00p,Orlando Magic,135,Sacramento Kings,138,Box Score,2OT,17832.0,2:59,Golden 1 Center,
26,Thu Jan 4 2024,7:30p,Milwaukee Bucks,125,San Antonio Spurs,121,Box Score,,19082.0,2:16,Frost Bank Center,
27,Thu Jan 4 2024,10:00p,Denver Nuggets,130,Golden State Warriors,127,Box Score,,18064.0,2:22,Chase Center,
28,Fri Jan 5 2024,7:00p,Utah Jazz,97,Boston Celtics,126,Box Score,,19156.0,2:10,TD Garden,
29,Fri Jan 5 2024,7:00p,Atlanta Hawks,116,Indiana Pacers,150,Box Score,,17274.0,2:03,Gainbridge Fieldhouse,
30,Fri Jan 5 2024,7:30p,Oklahoma City Thunder,115,Brooklyn Nets,124,Box Score,,18147.0,2:22,Barclays Center,
31,Fri Jan 5 2024,7:30p,Washington Wizards,90,Cleveland Cavaliers,114,Box Score,,19432.0,2:05,Rocket Mortgage Fieldhouse,
32,Fri Jan 5 2024,7:30p,New York Knicks,128,Philadelphia 76ers,92,Box Score,,20461.0,2:21,Wells Fargo Center,
33,Fri Jan 5 2024,8:00p,Charlotte Hornets,91,Chicago Bulls,104,Box Score,,21345.0,2:06,United Center,
34,Fri Jan 5 2024,8:00p,Minnesota Timberwolves,122,Houston Rockets,95,Box Score,,18055.0,2:04,Toyota Center,
35,Fri Jan 5 2024,8:00p,Los Angeles Clippers,111,New Orleans Pelicans,95,Box Score,,18329.0,1:58,Smoothie King Center,
36,Fri Jan 5 2024,8:30p,Portland Trail Blazers,103,Dallas Mavericks,139,Box Score,,20162.0,2:05,American Airlines Center,
37,Fri Jan 5 2024,9:00p,Orlando Magic,122,Denver Nuggets,120,Box Score,,19659.0,2:15,Ball Arena,
38,Fri Jan 5 2024,9:00p,Miami Heat,97,Phoenix Suns,113,Box Score,,17071.0,2:07,Footprint Center,
39,Fri Jan 5 2024,10:00p,Detroit Pistons,109,Golden State Warriors,113,Box Score,,18064.0,2:19,Chase Center,
40,Fri Jan 5 2024,10:00p,Memphis Grizzlies,127,Los Angeles Lakers,113,Box Score,,18997.0,2:15,Crypto.com Arena,
41,Fri Jan 5 2024,10:00p,Toronto Raptors,130,Sacramento Kings,135,Box Score,,17941.0,2:21,Golden 1 Center,
42,Sat Jan 6 2024,7:00p,Boston Celtics,118,Indiana Pacers,101,Box Score,,17274.0,2:11,Gainbridge Fieldhouse,
43,Sat Jan 6 2024,7:00p,New York Knicks,121,Washington Wizards,105,Box Score,,20333.0,2:10,Capital One Arena,
44,Sat Jan 6 2024,7:30p,Utah Jazz,120,Philadelphia 76ers,109,Box Score,,20278.0,2:13,Wells Fargo Center,
45,Sat Jan 6 2024,8:00p,Milwaukee Bucks,108,Houston Rockets,112,Box Score,,18055.0,2:37,Toyota Center,
46,Sun Jan 7 2024,1:00p,San Antonio Spurs,115,Cleveland Cavaliers,117,Box Score,,19432.0,2:18,Rocket Mortgage Fieldhouse,
47,Sun Jan 7 2024,3:00p,Portland Trail Blazers,134,Brooklyn Nets,127,Box Score,OT,17732.0,2:40,Barclays Center,
48,Sun Jan 7 2024,6:00p,Atlanta Hawks,110,Orlando Magic,117,Box Score,OT,19349.0,2:35,Kia Center,
49,Sun Jan 7 2024,6:00p,New Orleans Pelicans,133,Sacramento Kings,100,Box Score,,17832.0,1:56,Golden 1 Center,
50,Sun Jan 7 2024,7:30p,Minnesota Timberwolves,108,Dallas Mavericks,115,Box Score,,20111.0,2:17,American Airlines Center,
51,Sun Jan 7 2024,8:00p,Detroit Pistons,114,Denver Nuggets,131,Box Score,,19623.0,2:15,Ball Arena,
52,Sun Jan 7 2024,8:00p,Memphis Grizzlies,121,Phoenix Suns,115,Box Score,,17071.0,2:21,Footprint Center,
53,Sun Jan 7 2024,8:30p,Toronto Raptors,133,Golden State Warriors,118,Box Score,,18064.0,2:00,Chase Center,
54,Sun Jan 7 2024,9:30p,Los Angeles Clippers,103,Los Angeles Lakers,106,Box Score,,18997.0,2:16,Crypto.com Arena,
55,Mon Jan 8 2024,7:00p,Chicago Bulls,119,Charlotte Hornets,112,Box Score,OT,14418.0,2:18,Spectrum Center,
56,Mon Jan 8 2024,7:00p,Boston Celtics,131,Indiana Pacers,133,Box Score,,16009.0,2:24,Gainbridge Fieldhouse,
57,Mon Jan 8 2024,7:00p,Oklahoma City Thunder,136,Washington Wizards,128,Box Score,,15297.0,2:16,Capital One Arena,
58,Mon Jan 8 2024,7:30p,Houston Rockets,113,Miami Heat,120,Box Score,,19694.0,2:19,Kaseya Center,
59,Mon Jan 8 2024,8:00p,Utah Jazz,132,Milwaukee Bucks,116,Box Score,,17341.0,2:10,Fiserv Forum,
60,Mon Jan 8 2024,10:30p,Phoenix Suns,111,Los Angeles Clippers,138,Box Score,,19370.0,2:11,Crypto.com Arena,
61,Tue Jan 9 2024,7:00p,Sacramento Kings,131,Detroit Pistons,110,Box Score,,13992.0,2:12,Little Caesars Arena,
62,Tue Jan 9 2024,7:00p,Minnesota Timberwolves,113,Orlando Magic,92,Box Score,,19223.0,2:07,Kia Center,
63,Tue Jan 9 2024,7:30p,Portland Trail Blazers,84,New York Knicks,112,Box Score,,19812.0,2:04,Madison Square Garden (IV),
64,Tue Jan 9 2024,8:30p,Memphis Grizzlies,120,Dallas Mavericks,103,Box Score,,20116.0,2:18,American Airlines Center,
65,Tue Jan 9 2024,10:30p,Toronto Raptors,131,Los Angeles Lakers,132,Box Score,,18997.0,2:28,Crypto.com Arena,
66,Wed Jan 10 2024,7:00p,Minnesota Timberwolves,120,Boston Celtics,127,Box Score,OT,19156.0,2:37,TD Garden,
67,Wed Jan 10 2024,7:00p,Sacramento Kings,123,Charlotte Hornets,98,Box Score,,14173.0,2:02,Spectrum Center,
68,Wed Jan 10 2024,7:00p,San Antonio Spurs,130,Detroit Pistons,108,Box Score,,17833.0,2:05,Little Caesars Arena,
69,Wed Jan 10 2024,7:00p,Washington Wizards,104,Indiana Pacers,112,Box Score,,15721.0,2:17,Gainbridge Fieldhouse,
70,Wed Jan 10 2024,7:30p,Philadelphia 76ers,132,Atlanta Hawks,139,Box Score,OT,16089.0,2:37,State Farm Arena,
71,Wed Jan 10 2024,7:30p,Oklahoma City Thunder,128,Miami Heat,120,Box Score,,19636.0,2:14,Kaseya Center,
72,Wed Jan 10 2024,8:00p,Houston Rockets,119,Chicago Bulls,124,Box Score,OT,21149.0,2:36,United Center,
73,Wed Jan 10 2024,8:30p,New Orleans Pelicans,141,Golden State Warriors,105,Box Score,,18064.0,2:13,Chase Center,
74,Wed Jan 10 2024,10:00p,Denver Nuggets,111,Utah Jazz,124,Box Score,,18206.0,2:23,Delta Center,
75,Wed Jan 10 2024,10:30p,Toronto Raptors,120,Los Angeles Clippers,126,Box Score,,19370.0,2:07,Crypto.com Arena,
76,Thu Jan 11 2024,2:00p,Brooklyn Nets,102,Cleveland Cavaliers,111,Box Score,,15887.0,2:31,AccorHotels Arena,at Paris France
77,Thu Jan 11 2024,7:30p,Boston Celtics,102,Milwaukee Bucks,135,Box Score,,17781.0,2:12,Fiserv Forum,
78,Thu Jan 11 2024,8:00p,Portland Trail Blazers,77,Oklahoma City Thunder,139,Box Score,,15828.0,1:58,Paycom Center,
79,Thu Jan 11 2024,8:30p,New York Knicks,124,Dallas Mavericks,128,Box Score,,20040.0,2:24,American Airlines Center,
80,Thu Jan 11 2024,10:00p,Phoenix Suns,127,Los Angeles Lakers,109,Box Score,,18416.0,2:19,Crypto.com Arena,
81,Fri Jan 12 2024,7:30p,Indiana Pacers,126,Atlanta Hawks,108,Box Score,,15596.0,2:06,State Farm Arena,
82,Fri Jan 12 2024,7:30p,Houston Rockets,112,Detroit Pistons,110,Box Score,,13987.0,2:10,Little Caesars Arena,
83,Fri Jan 12 2024,7:30p,Sacramento Kings,93,Philadelphia 76ers,112,Box Score,,19766.0,2:16,Wells Fargo Center,
84,Fri Jan 12 2024,8:00p,Golden State Warriors,140,Chicago Bulls,131,Box Score,,21153.0,2:19,United Center,
85,Fri Jan 12 2024,8:00p,Los Angeles Clippers,128,Memphis Grizzlies,119,Box Score,,16617.0,2:07,FedEx Forum,
86,Fri Jan 12 2024,8:00p,Orlando Magic,96,Miami Heat,99,Box Score,,19650.0,2:27,Kaseya Center,
87,Fri Jan 12 2024,8:00p,Portland Trail Blazers,93,Minnesota Timberwolves,116,Box Score,,18024.0,2:12,Target Center,
88,Fri Jan 12 2024,8:00p,Charlotte Hornets,99,San Antonio Spurs,135,Box Score,,18073.0,2:21,Frost Bank Center,
89,Fri Jan 12 2024,9:30p,Toronto Raptors,113,Utah Jazz,145,Box Score,,18206.0,2:10,Delta Center,
90,Fri Jan 12 2024,10:00p,New Orleans Pelicans,113,Denver Nuggets,125,Box Score,,19638.0,2:16,Ball Arena,
91,Sat Jan 13 2024,7:00p,Houston Rockets,113,Boston Celtics,145,Box Score,,19156.0,2:06,TD Garden,
92,Sat Jan 13 2024,7:30p,Washington Wizards,127,Atlanta Hawks,99,Box Score,,17108.0,2:14,State Farm Arena,
93,Sat Jan 13 2024,8:00p,New York Knicks,106,Memphis Grizzlies,94,Box Score,,16598.0,2:02,FedEx Forum,
